chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.55940795,0.0037429202,4837.710233782703,4634.677250364545,9461.768617021276,0.1291815575132978,-484.60846,101.4967,-40.364407,43.276962,-17.816864,9.541528,2.6069236,-11.919156,-3.0350718,-20.557001,11.014545,-19.755714,5.405853,-10.255634,-3.368242,-4.791617,-8.219919,0.76933753,-7.895198,-0.9926388,REAL
0.40875137,0.045093533,3648.11778053623,3324.061410335557,6910.571808510638,0.0982432263962766,-328.4539,108.03726,-31.558968,92.43543,-24.87294,14.386995,-16.6016,-0.53392506,-4.822005,-14.369985,2.292657,-25.625652,4.1562033,-18.426416,-4.696353,0.6765302,-11.406348,2.2494454,-1.7924124,0.44624975,REAL
0.4605307,0.017014528,3385.647807375861,4271.900192368819,7583.527260638298,0.0669568650265957,-439.37973,124.481125,3.1795225,50.974148,-16.92354,15.513561,-2.9521341,-7.037928,5.345638,-10.209398,-0.9476732,-18.376,-6.2608504,-6.9400487,-6.5896134,-0.055904936,-4.3492966,1.7314593,-5.7129235,-1.5506696,REAL
0.44289216,0.010185155,3523.674744972433,3824.1536106966,7197.307180851064,0.079574260305851,-421.83655,129.17485,-47.75868,50.270264,-10.599262,25.885572,0.46203044,-22.777933,1.8839945,-14.3187685,9.680746,-24.338306,2.87881,-6.7246447,-9.38602,-3.9888608,-9.080652,-1.1696926,-9.361568,-3.3720787,REAL
0.3448112,0.02424135,2490.0295683106588,2704.462220941364,4584.773936170212,0.0575600482047872,-335.40997,172.38756,-88.9421,12.980714,-40.710682,-18.51716,-11.686164,-23.284582,0.37049767,-25.925257,3.088202,-3.8911088,-2.0138886,0.17509764,-7.202975,0.22469386,-14.332786,-9.689785,-6.1912603,-10.603985,REAL
0.36985794,0.05408344,2101.0767543300503,2139.3248800058136,3644.032579787234,0.0491969331781914,-277.07562,190.4992,-113.90528,3.0814207,-52.37316,-35.441814,-24.432627,-38.673412,6.6034136,-14.131513,5.9234686,5.071154,-8.195526,-3.9606285,-18.375803,-6.036009,-8.743712,-4.033158,2.0799732,-10.294839,REAL
0.43049985,0.04372762,2290.798760186262,2253.6969266718274,4053.440824468085,0.062245470412234,-283.44888,183.54565,-113.26468,3.9451015,-54.885803,-33.971107,-23.523949,-33.002285,5.7195005,-18.540304,0.8361408,-0.8765108,-0.44803458,1.0416027,-12.23604,-2.5316002,-13.400528,-3.7039535,4.0510187,-9.090532,REAL
0.36951178,0.030345807,2467.639286415232,2384.741788768821,4445.64494680851,0.0672269780585106,-318.06683,181.57825,-117.266914,5.65498,-50.951275,-35.15457,-13.374633,-32.94831,12.593355,-21.738825,7.269356,-1.2675133,-9.47902,-3.989573,-7.3811316,1.764999,-8.5153885,-4.069231,1.6216305,-10.186282,REAL
0.30965185,0.03419981,2736.1050510100595,2727.168065437599,4898.4375,0.0775795794547872,-314.11194,151.45845,-78.42744,12.0918045,-36.87244,-7.6021605,-7.592052,-17.326525,-6.0381393,-21.0432,-1.0451249,-6.970428,-8.926066,-3.9615831,-2.908677,-6.522792,-12.880997,0.17290385,3.8513515,-4.0311923,REAL
0.31363386,0.039140213,3116.3390866640325,3224.0427694511563,6144.614361702128,0.0630713929521276,-325.30725,130.49207,-52.899025,44.18703,-24.287943,20.330936,-5.616883,-11.994819,-4.57474,-21.435051,-2.3292983,-24.697525,-1.2122889,-5.324484,-12.494787,-3.8593526,-10.575536,1.2515143,-1.0763854,-2.7018232,REAL
0.4771501,0.009445463,3465.6967930682104,4365.33392549372,6719.581117021276,0.0724734042553191,-465.29446,134.69374,-33.711052,12.20135,-22.259447,4.226385,2.1921148,-8.241235,-0.46386677,-10.190074,3.8096662,-16.278181,-1.0721799,-4.9104652,-7.8918014,-12.393031,-8.387021,1.4825481,-2.9166267,-3.992868,REAL
0.34252995,0.02272108,3001.544998941538,3634.4313981274295,6223.653590425532,0.0628999750664893,-419.86377,129.62881,-21.017511,57.128647,-13.515683,21.770187,4.1052213,-9.525829,-4.057108,-19.974155,-2.3918598,-26.279837,-5.5661106,-9.919694,-10.779897,-2.7515438,-11.069332,-0.9126103,-0.025973644,-3.210285,REAL
0.41413096,0.014583163,3499.3258833955115,3775.457132003407,6973.653590425532,0.0873607878989361,-419.1412,124.84773,-22.975344,63.46048,-15.241765,17.515085,-7.8773127,-8.13168,-6.4771643,-24.477537,5.2565994,-23.474453,3.8475225,-6.3948326,-3.8983989,-6.8627567,-8.764604,4.1477504,-3.1283998,-1.7178812,REAL
0.35838875,0.023789309,2548.798284066867,3524.0340398538046,4617.935505319149,0.0547550282579787,-418.10178,149.66377,-3.7295156,41.46227,-8.76893,34.9731,-8.535656,-15.381725,-15.663333,-18.06141,0.80705756,-26.06446,-1.7349044,-13.270882,-6.792922,-5.938424,-3.8717134,-1.4224503,-4.329183,0.052426722,REAL
0.4550805,0.012396799,2365.015307499882,3005.366454931355,4371.841755319149,0.0516487283909574,-392.60968,182.64201,-59.394413,17.995962,-27.044477,-14.498176,-1.659864,-16.264273,6.8075495,-22.021925,4.1788697,-15.165778,0.2577204,-5.7642465,-11.386083,-5.9965696,-10.178663,0.39902204,-2.2380414,-6.1563206,REAL
0.45369264,0.017526627,2114.8935328809416,2495.065789370745,3712.101063829787,0.052001953125,-350.24445,203.11092,-81.97636,11.273223,-33.648903,-21.142376,-1.8397933,-18.398579,14.174126,-33.06608,1.2249407,-14.509944,-2.3322465,-3.9777198,-14.275555,-2.4244215,-14.033181,-2.099066,-4.360449,-7.455726,REAL
0.3780281,0.040549316,2849.487745430278,2873.0704615420154,5240.275930851064,0.0679126496010638,-317.82678,146.69553,-66.31275,35.664585,-17.091652,12.546696,-7.6914797,-23.523674,4.824436,-11.658804,-5.0525656,-17.468676,-4.250074,-1.9975213,-15.48574,-6.4964595,-5.4262924,-3.3820062,-5.247548,-0.22860964,REAL
0.44115934,0.021894569,3178.6800278322817,3846.715794358056,6479.970079787234,0.0568535987367021,-409.06442,133.52359,-36.331524,31.786484,-6.544906,17.468243,2.1943254,-19.23122,-1.9079713,-8.998638,-4.8460317,-21.76592,-6.9000564,1.8064203,-14.169588,-6.377833,-6.6913295,-4.4496007,-2.7724466,-2.4182122,REAL
0.43006504,0.03480299,3358.631943069991,3926.379847249809,6508.89295212766,0.0712319232047872,-385.68076,125.89488,-33.85732,17.893885,-6.0187073,26.269207,-7.8059874,-17.867975,-9.462953,-14.343128,1.3739004,-16.846218,-0.84992135,-3.1983552,-13.437694,-2.1888514,-4.4908433,-8.197491,-8.417657,0.3344073,REAL
0.41927955,0.031270515,3027.4363611148283,3639.706475012648,6310.671542553191,0.058328831449468,-370.11523,141.9384,-27.00392,53.006546,-22.080236,21.414858,-5.1791496,-10.890671,-4.574616,-14.30262,7.456665,-21.26898,5.064583,-0.29707265,-8.664128,-0.47278407,-7.5052557,3.563141,-7.6677175,-6.1518803,REAL
0.42142048,0.027019838,3943.596478627868,4398.728087354608,8112.616356382979,0.082270196143617,-431.99664,112.42593,-14.19976,33.655937,-20.414024,10.118776,-2.8504179,-6.652214,-5.800126,-16.896902,-4.466731,-13.814593,2.3911302,-0.32469088,-6.403737,-5.0652184,-5.49324,-0.6670933,0.32169145,-0.38499874,REAL
0.3392755,0.03588591,2869.5029393410705,3743.5687718235095,6492.1875,0.0471762799202127,-360.45975,134.66483,-8.004213,47.752083,-17.053497,22.339306,-11.586319,-9.718857,-9.616607,-16.50327,-3.4072325,-23.260527,-3.9100657,-9.73013,-7.5222297,-7.8581114,-5.4880404,0.58834565,-3.921488,-3.8401859,REAL
0.44307137,0.021155503,3508.5943876075503,4332.822399039776,8042.303856382979,0.0671075049867021,-414.10535,132.41125,-14.809427,43.63484,-14.15913,35.69131,-8.778737,-12.623312,-13.908523,-18.399616,6.250278,-19.682669,1.7128991,-6.936087,-1.4714257,-11.328553,-5.287988,-0.32749414,-7.6187096,-0.43399823,REAL
0.39513615,0.030784901,2971.750184466316,3827.967693482232,6199.966755319149,0.0558510638297872,-371.60907,149.81422,1.1911508,45.62993,-30.567627,21.85022,-11.967485,-9.412345,-18.633717,-6.382815,3.1499498,-21.72012,10.052526,-5.7909207,1.216975,-4.054494,-6.186367,-4.4047995,-4.619704,0.7676401,REAL
0.41138443,0.01419405,3710.5498254577,4409.623666651631,8587.849069148937,0.071034532912234,-425.70218,124.7975,-14.779785,44.71217,-13.290681,30.998018,-9.802608,-11.979023,-10.506177,-16.187902,0.96578425,-23.03309,-1.3794721,-5.9390006,-1.6706086,-6.3997583,-3.17815,0.3244507,-4.3676915,-1.5624511,REAL
0.3574049,0.02821063,2622.393615181692,2735.861245785706,4972.490026595745,0.0641674285239361,-321.43216,178.90028,-92.91436,16.053482,-40.34741,-12.990425,-14.9064045,-27.822884,2.6796567,-30.346031,1.5429809,-6.848729,0.46329454,3.4880893,-6.558046,2.0759606,-3.9404376,-4.7145963,-4.238297,-8.28324,REAL
0.35164765,0.054900996,2302.8750239428614,2192.079606104728,3959.441489361702,0.0615597988696808,-262.13623,185.35777,-121.23039,-0.46638298,-56.46021,-29.447594,-21.565762,-34.55191,6.6505985,-12.648172,3.4454734,-4.583623,-6.5651627,-1.1649039,-13.436656,2.7784202,-5.3592997,-1.0161651,3.9367769,-4.869844,REAL
0.41510776,0.041437376,2277.1234462170924,2265.805266184118,4102.310505319149,0.0572587682845744,-286.26736,187.19691,-119.9313,4.1079507,-60.64818,-30.501976,-15.479802,-33.78133,3.6898274,-21.889927,10.799002,-3.7817156,-0.28888762,6.6637087,-6.9565873,-0.5110541,-12.488166,-4.2878413,-0.040508136,-9.420669,REAL
0.3877493,0.046644717,3111.1709845165333,2757.344358403343,5563.164893617021,0.0878023188164893,-268.059,164.85576,-88.58007,38.589725,-47.91828,7.8140354,-9.621622,-25.805672,-0.48751348,-19.517641,7.4572873,-15.277293,4.2280807,1.8207711,-10.766955,0.17317726,-9.239224,3.8331656,-6.866714,-6.5400624,REAL
0.4031041,0.022895386,2534.509409315962,2795.393213988206,4466.090425531915,0.0659283577127659,-347.97073,157.23553,-72.412506,11.012115,-14.152375,9.836675,-1.4586686,-24.90253,-1.6570868,-15.159288,-6.8559513,-11.878367,-7.283273,-0.9133629,-10.204696,0.038543463,-5.2315016,-6.4380007,-3.4214847,-5.0272055,REAL
0.60884094,0.0055302265,3270.5230714999534,3264.976537539636,5932.18085106383,0.0913657330452127,-422.1542,149.63248,-105.152725,6.5469594,-32.95669,-11.565023,12.440679,-36.42179,16.22363,-30.100622,9.554396,-16.25219,-4.3654504,-1.100719,-16.994389,8.174256,-16.018503,4.4392796,-7.686775,-6.301996,REAL
0.34505075,0.03698946,2658.590426009246,2790.540544310773,4673.28789893617,0.0652115192819148,-344.02286,149.11182,-52.386692,22.481806,-34.072124,4.896792,-1.5812359,-12.143573,-1.789149,-16.652658,-3.4430363,-19.205841,-3.347377,-6.372623,-15.475849,-5.0649223,-9.163367,2.5435967,-1.538575,-3.7800982,REAL
0.37465495,0.0196532,2600.372448064305,3345.75900148309,5074.717420212766,0.0464958028590425,-392.16922,160.88855,-48.23465,31.985117,-9.703773,25.55912,-6.547301,-29.918465,-3.3865473,-16.38035,6.775811,-22.863075,4.111636,-5.1121335,-11.5298605,2.2083483,-13.29386,-4.3096013,-1.908103,-3.9727678,REAL
0.5904233,0.006276572,4095.646469725806,5188.198582461937,8194.64760638298,0.0845609624335106,-511.82675,109.50799,-13.416562,-0.8331411,-0.9186572,8.090762,2.9614575,-10.077507,-9.766145,-6.2082195,-5.611412,-9.149,-3.4193454,-2.5310733,-2.38434,-1.992069,-2.8717878,-2.1689272,-3.703672,-3.4272056,REAL
0.34865057,0.029706001,2663.6831471979544,3764.148854654662,5701.296542553191,0.040267619680851,-402.65454,150.05289,-11.864186,23.497755,-24.664974,10.951036,-2.9173188,-9.083217,-12.488923,-17.246374,-5.832618,-18.400415,5.041836,-2.8072436,-8.513521,-6.399339,-7.396493,0.66948426,-4.463588,-0.5674139,REAL
0.50256836,0.014087937,4164.978281488613,4826.548396397333,9143.367686170212,0.0809767702792553,-456.5986,119.29695,-11.975762,36.65076,-18.749603,20.3177,-3.4477146,-8.458688,-8.236012,-16.562502,3.4211059,-17.660078,-1.220073,-8.766445,-2.7322524,-4.467364,-10.680227,-2.4310164,-4.9841743,-0.53337663,REAL
0.36906865,0.03440309,2741.3822499227163,3724.113929434435,5787.067819148936,0.0528278756648936,-386.44873,136.75763,13.107701,46.383457,-17.57789,11.620128,-10.215069,-11.990948,-9.4578905,-9.3669815,-5.093562,-23.704132,-0.16365628,-6.084566,-4.5036173,-6.209855,-8.303287,1.7036289,-5.117769,-3.1638615,REAL
0.40904576,0.037740655,3029.3946665449457,3713.945161745344,7216.007313829788,0.0624272772606383,-360.6576,134.66162,-6.11413,63.75212,-19.081598,30.155767,-5.4586473,-13.011043,3.288755,-15.331838,-0.80775535,-17.389477,-7.017065,-11.124187,-8.624905,-5.4996552,-7.7154026,-0.9951356,-3.8842666,-1.9681555,REAL
0.31789717,0.024928166,2804.0541287709493,3459.3846789430263,5739.444813829788,0.0473840591755319,-378.0049,136.31487,-35.73624,20.166784,-18.306265,3.3908312,-9.838923,-22.442255,-12.958379,-19.8402,-6.2689743,-13.140884,1.4582703,-1.035991,-6.662074,2.5151339,-5.6578317,-4.588882,-7.0398955,-4.699564,REAL
0.3216481,0.041261952,2203.5326075013445,2849.6512457660674,4416.722074468085,0.0332966256648936,-327.5816,169.68832,-49.48259,35.07629,-16.5917,9.577095,-9.652605,-23.585207,-0.11192318,-15.997389,-1.8079635,-16.463324,-3.882482,0.9051624,-13.023288,-2.9293108,-7.7527375,-3.4067323,-5.5922856,-5.7157254,REAL
0.43279412,0.009058099,3460.4056535939726,3226.0486676179657,6114.69414893617,0.0928409657579787,-408.1533,142.15845,-85.0919,36.138832,-34.612324,-14.936417,5.548586,-31.724321,6.485511,-33.530056,10.106025,-11.176166,0.7316239,-1.3942742,-11.301267,6.2721877,-13.003979,-1.4346704,-8.366357,-8.913464,REAL
0.35853857,0.042316806,2254.1967364406923,3049.9091539181127,4206.283244680851,0.0445998171542553,-344.65295,161.93004,-22.499647,18.983698,-28.916807,6.1123843,-10.16775,-13.066475,-2.5698993,-16.414783,-2.02411,-15.550078,-1.3906597,-6.7731752,-8.096921,3.4551947,-7.7983365,-4.6731753,-10.944001,-5.6840496,REAL
0.3397898,0.03333265,2183.926251314786,3448.897773276106,4071.642287234042,0.0279878656914893,-391.2518,166.27408,-17.191805,30.594732,-18.125183,31.618004,-3.3668637,-20.384283,0.58705693,-17.182117,-1.4675006,-19.74492,-4.730704,-2.601517,-6.1919804,-9.986803,-12.873194,-1.330342,-4.872312,-6.4964886,REAL
0.43562528,0.029399317,3275.8823463973804,4137.403393826052,6616.356382978724,0.0613935754654255,-431.61465,131.8795,-14.328129,27.214384,-10.551229,1.0525377,-4.0676856,-9.145411,-3.2030709,-16.15621,-10.806252,-15.921874,-3.5763965,-1.6411945,-8.815273,-4.093775,-6.5519533,-2.7399092,-1.2075858,-6.0703197,REAL
0.46532938,0.016946478,3311.343675035848,4078.202350895898,6555.76795212766,0.0651076296542553,-433.04483,134.89833,-24.01699,26.564983,-9.062222,20.573158,4.4730988,-13.000793,-12.98272,-11.771367,0.8258347,-15.870598,0.85067934,-4.7143917,-6.4731297,-4.6358995,-8.604804,0.5752447,-6.8867044,-4.9499454,REAL
0.32336557,0.047415048,2080.16983922045,3290.876555392208,3999.584441489362,0.0282112283909574,-366.04742,160.07579,3.0053442,36.17681,-18.99899,25.862324,-3.9072661,-15.624484,-13.332786,-21.748138,-2.1794004,-17.926792,-0.021570383,-9.481999,-9.04434,4.2969937,-8.376732,-2.8933198,-3.2213707,-4.4113607,REAL
0.40267268,0.039778333,2851.5171172940054,3141.2460498678097,5024.601063829788,0.0799170960771276,-353.57983,138.75594,-23.79595,50.382797,-12.386675,35.490383,-3.8236108,-15.874914,-8.169145,-17.008133,-5.166352,-24.872309,2.0599008,-8.861203,-10.133866,-1.3310206,-7.2474084,-2.0780354,-5.1116767,1.0670253,REAL
0.38794664,0.026419984,3417.6842204324053,3142.3838099209206,5824.468085106383,0.0988042303856382,-384.80707,126.35502,-38.36225,76.70892,-24.179493,3.3147297,-3.1880155,-9.266801,0.47750813,-22.371714,0.21010692,-21.902445,1.3922694,-5.928511,-5.2593336,-1.7035165,-10.661159,5.3479867,-2.0010147,-4.402959,REAL
0.43514478,0.029539805,3428.4444735336,3728.928405911981,7242.436835106383,0.085205078125,-347.56458,138.22397,-35.20666,50.755993,-27.85481,24.948502,-9.250157,-13.725923,-10.212446,-17.270048,4.7358737,-15.503672,3.256466,-5.015383,-3.1629646,-9.415705,-4.9238205,3.80065,-8.349039,-0.18257496,REAL
0.41594502,0.015669135,2728.7844756915315,3137.6730469822664,5384.890292553191,0.0593521442819149,-368.73422,167.85747,-68.56809,33.00514,-22.40671,3.3860724,-9.003609,-23.99529,8.374396,-23.410618,-0.7527586,-20.506971,5.590785,-7.052164,-9.494754,2.3103223,-5.9590325,-6.1343265,-10.164994,-2.0532582,REAL
0.2817611,0.03665381,2447.2571394173824,2538.3258476782644,4618.683510638298,0.0548329454787234,-297.20828,178.65047,-100.12293,14.535232,-48.924248,-11.260422,-11.100005,-30.17859,-1.0732263,-27.69138,-4.378273,-11.713924,7.7548122,6.502098,-3.6270907,6.5716014,-6.176199,-5.894686,-8.567405,-8.162244,REAL
0.42517298,0.02908818,2840.8998618173264,2714.3756344991275,5448.720079787234,0.068348986037234,-286.22183,176.83263,-114.89364,22.120848,-59.127716,-10.655154,-7.006164,-29.190754,9.429589,-26.588774,13.022501,-17.617401,-1.5587239,-4.827181,-10.721385,5.138493,-8.177761,4.82813,-3.969645,-6.1615453,REAL
0.49340928,0.02692859,2883.3275266672604,2690.1514760897053,5545.212765957447,0.0787639212101063,-287.1787,173.98747,-115.85392,20.532484,-56.374786,-2.8640475,-0.884425,-28.943962,2.7079818,-25.372747,12.997157,-14.88372,0.38830698,-5.298963,-10.823548,2.409178,-10.033033,2.2423549,-4.690118,-3.0418022,REAL
0.32210466,0.06177295,2920.295246106453,3108.328039818004,6015.708111702128,0.0573834358377659,-282.8487,136.85295,-50.526306,37.883743,-26.791618,15.853535,-3.1181276,-20.835089,-2.3365571,-14.556512,-2.2421136,-23.226145,-6.9954057,-4.8815894,-16.35418,-6.077459,-6.2767634,0.35639676,-3.1846952,-1.4225253,REAL
0.33615458,0.039632753,2481.782538627303,3079.920698274376,4514.710771276596,0.0487761801861702,-330.60278,161.65881,-37.615925,32.86034,-35.744473,26.292236,1.1873304,-13.107555,-6.883857,-19.533537,-1.4016469,-21.100716,3.292767,-1.039559,-5.749874,-5.463607,-8.738694,1.037558,-8.439538,0.13914269,REAL
0.35783842,0.02887388,2660.1132843448936,3118.3767748285763,4896.692154255319,0.0604689577792553,-371.03244,151.1236,-24.751215,42.080727,-25.096874,18.67462,-7.4110904,-12.982674,-6.1172557,-14.206755,-0.67614514,-26.234692,-1.5414726,-6.408598,-11.423719,-3.3683684,-5.799187,-2.09167,-4.5948195,-1.8300713,REAL
0.4665294,0.009705876,4921.6791549981,4035.453795262102,8650.18284574468,0.1401107463430851,-463.6333,79.48372,-56.46042,70.56513,-15.233983,-2.9787726,4.2518744,-4.7668166,-1.9162706,-26.79608,2.1026335,-18.763914,0.5979646,-13.983036,-8.793513,-1.5516557,-9.473967,2.5482023,-3.7088094,-6.4611855,REAL
0.35220075,0.02485221,2701.7476542408253,3647.457642241017,5956.117021276596,0.0417844082446808,-404.55182,134.2366,-16.655125,62.838642,-5.73903,24.785933,-3.1045012,-8.547297,-10.225333,-17.895758,1.5359209,-22.4706,0.46282715,-8.379964,-13.172549,-11.705093,-6.4265285,0.04585674,-6.616303,-3.9845018,REAL
0.33355615,0.02316923,2688.233038922398,3383.605426323804,5330.285904255319,0.0538667719414893,-402.91614,146.00758,-14.171144,60.870308,-18.044317,23.8176,-3.617322,-13.259693,-7.047551,-17.78767,2.854838,-34.20634,-2.1925108,-3.4175792,-4.760143,-12.183566,-7.9716167,1.6787572,-3.2088387,-1.8402206,REAL
0.44312826,0.029299427,3368.374709139814,3540.099119236001,5731.964760638298,0.0884516289893617,-413.71127,118.558685,-13.353919,47.411217,-22.381737,-2.9887085,-3.4466977,-5.64151,-4.30162,-14.097844,1.0243073,-15.073103,-0.3628708,-4.249032,-11.808048,-3.0885208,-8.371201,-0.27691707,-1.5019828,-2.774264,REAL
0.41395733,0.02949217,3379.625543195116,3549.644196041675,6686.41954787234,0.0870075631648936,-354.18417,132.81725,-30.69107,51.09458,-23.410809,17.967096,-10.818995,-13.89648,-23.618135,-11.8024645,8.432225,-20.819118,6.362692,-3.0579994,-1.7822552,-10.734819,-4.5645857,4.480984,-12.194543,-3.679682,REAL
0.4436296,0.027095884,3297.0217233083144,3820.4456195695,6571.226728723404,0.073226604055851,-389.7509,131.68378,-13.962122,52.393974,-18.537922,23.257883,-5.4886837,-3.9649255,-12.056237,-13.474606,-0.10345168,-19.99823,2.2650235,-7.9970546,-2.6146173,-7.24609,-2.9750607,-2.661719,-6.5894074,-1.6020381,REAL
0.37617797,0.04559696,2862.3257818412985,3354.2585517404027,5664.145611702128,0.0634038397606382,-340.19836,131.62967,-3.3022892,40.418957,-11.219522,19.444471,7.364787,-10.858058,-17.019909,-18.82446,-9.338978,-19.439137,-1.2772319,-3.1383684,-10.148214,-5.96012,-3.1026425,-2.8779569,0.8157601,0.9810739,REAL
0.43053508,0.01862356,3372.095378173649,3868.629363837071,7089.84375,0.073974609375,-390.83154,132.79741,-28.002123,52.372574,-17.151653,12.74061,-9.143728,-12.2612295,-10.424524,-12.708033,5.810394,-18.688345,-0.30767775,-4.9541593,-2.0236359,-4.380948,-3.5959308,2.0465546,-6.944148,-0.5291402,REAL
0.42214516,0.037925933,3510.0178616970297,3556.7839396158383,6609.375,0.090570977393617,-358.09097,130.3187,-24.566902,53.961063,-32.42209,29.39204,1.5883772,-4.620184,-13.418134,-29.303389,-3.440146,-19.112572,5.512827,-6.187511,-9.228969,-2.937972,-4.910141,-0.88064235,-2.9868798,1.1066185,REAL
